,ARS,Heights
201,ARS810,2.29591836734693
202,ARS813,15.918367346938789
203,ARS815,114.4081632653061
204,ARS816,9.346938775510212
205,ARS818,5.479591836734683
206,ARS818.5,0.45918367346935496
207,ARS820,122.36734693877548
208,ARS821,1.9183673469387617
209,ARS822,2.2755102040816197
210,ARS823,0.979591836734719
211,ARS823.5,0.5510204081633073
212,ARS824,32.25510204081634
213,ARS905,5.051020408163264
214,ARS907,40.56122448979596
215,ARS908,13.051020408163302
216,ARS909,111.59183673469396
217,ARS911,0.6224489795918577
218,ARS911.5,0.9285714285714118
219,ARS912,10.54081632653062
220,ARS913,62.43877551020419
221,ARS913.5,83.76530612244906
222,ARS914,93.80612244897968
223,ARS916,4.6734693877551114
224,ARS919,128.00000000000014
225,ARS920,11.836734693877492
226,ARS922,179.31632653061246
227,ARS922.5,1.0408163265305461
228,ARS1001,70.98979591836732
229,ARS1002,52.397959183673485
230,ARS1003,1.4693877551020256
231,ARS1004,1.8367346938775397
232,ARS1005,55.40816326530607
233,ARS1006,57.44897959183674
234,ARS1007,9.163265306122462
235,ARS1007.5,0.3673469387754497
236,ARS1008,155.89795918367338
237,ARS1009,35.54081632653047
238,ARS1009.5,0.24489795918369692
239,ARS1010,0.4897959183673115
240,ARS1011,9.591836734693878
241,ARS1012,102.21428571428577
242,ARS1013,98.9693877551021
243,ARS1014,206.19387755102025
244,ARS1015,162.43877551020404
245,ARS1016,5.193877551020463
246,ARS1017,0.9285714285714344
247,ARS1017.5,1.1224489795918082
248,ARS1018,62.46938775510203
249,ARS1018.5,39.49999999999997
250,ARS1019,58.7142857142857
251,ARS1020,1.8571428571429338
252,ARS1021,269.78571428571416
253,ARS1022,1.459183673469247
254,ARS1023,3.0102040816327045
255,ARS1024,2.0408163265306514
256,ARS1025,3.7959183673471135
257,ARS1102.5,1.9591836734693864
258,ARS1103,42.97959183673468
259,ARS1104.5,5.999999999999992
260,ARS1105.5,7.5510204081632954
261,ARS1106,49.33673469387752
262,ARS1106.3,0.448979591836754
263,ARS1106.5,0.6428571428571077
264,ARS1106.7,10.05102040816324
265,ARS1107,16.061224489795965
266,ARS1107.5,6.244897959183673
267,ARS1109,130.06122448979588
268,ARS1112,42.18367346938769
269,ARS1113,14.846938775510212
270,ARS1113.5,193.14285714285703
271,ARS1114,266.62244897959175
272,ARS1114.5,59.17346938775514
273,ARS1116,94.69387755102036
274,ARS1117,4.540816326530512
275,ARS1118,5.581632653061292
276,ARS1120,40.040816326530596
277,ARS1123,7.265306122448942
278,ARS1203,0.24489795918365145
279,ARS1205,24.836734693877453
280,ARS1206,40.0306122448981
281,ARS1206.5,35.68367346938787
282,ARS1208,50.43877551020397
283,ARS1209,126.35714285714245
284,ARS1210,40.12244897959186
285,ARS1211,249.50000000000128
286,ARS1211.5,31.43877551020649
287,ARS1212,2.479591836734781
288,ARS1212.5,0.632653061223969
289,ARS1213,244.31632653061232
290,ARS1215,81.7244897959185
291,ARS1216,2000.612244897958
292,ARS1216.5,7013.663265306124
293,ARS1217,156.85714285714258
294,ARS1218,233.50000000000017
295,ARS1219,1.9693877551015806
296,ARS1219.7,2.4387755102042994
297,ARS1220,128.02040816326513
298,ARS1220.5,9.173469387751279
299,ARS1222,10.857142857142144
300,ARS1223,70.36734693877506
301,ARS1226,10.591836734694148
302,ARS1227,2.8469387755100612
303,ARS1227.5,6.744897959183813
304,ARS1229,2.3265306122451577
305,ARS1231,5.173469387755587
306,ARS1232,22.448979591836654
307,ARS1233,7.112244897959333
308,ARS1234,0.8673469387757224
309,ARS1235,6.387755102040934
310,ARS1303,36.47959183673469
311,ARS1304,7.734693877550953
312,ARS1304.5,0.4489795918366728
313,ARS1304.7,0.3367346938775625
314,ARS1305,1.4387755102040667
315,ARS1307,148.3469387755102
316,ARS1307.5,3.765306122448977
317,ARS1308,140.74489795918376
318,ARS1309,42.69387755102035
319,ARS1310,260.9183673469388
320,ARS1312,14.020408163265348
321,ARS1315,3.714285714285704
322,ARS1316,0.8265306122449613
323,ARS1319,21.632653061224524
324,ARS1320,139.3775510204082
325,ARS1322,19.193877551020424
326,ARS1323,46.77551020408159
327,ARS1324,10.98979591836737
328,ARS1325,14.887755102040872
329,ARS1326,0.9387755102040779
330,ARS1327,10.887755102040817
331,ARS1328,0.6224489795918466
332,ARS1329,10.999999999999972
333,ARS1330,81.95918367346943
334,ARS1331.5,0.23469387755105248
335,ARS1331.7,5.704081632653084
336,ARS1332,163.1428571428571
337,ARS1405,0.29591836734694593
338,ARS1406,9.244897959183673
339,ARS1407,17.32653061224491
340,ARS1410,1.7653061224489746
341,ARS1411,1.214285714285728
342,ARS1412,1.9795918367346992
343,ARS1413,0.9897959183673561
344,ARS1414,21.50000000000002
345,ARS1415,78.38775510204091
346,ARS1311.7,2.387755102040815
347,ARS1417,7.183673469387756
348,ARS1419,2.673469387755111
349,ARS1420,13.908163265306134
350,ARS1421,53.18367346938774
351,ARS1422,74.51020408163274
352,ARS1424,188.2551020408166
353,ARS1426,14.255102040816327
354,ARS1427,4.030612244897949
355,ARS1428,0.36734693877550323
356,ARS1428.5,3.8061224489795844
357,ARS1429,2.1020408163265327
358,ARS1506.5,2.642857142857144
359,ARS1507,5.816326530612209
360,ARS1508,44.438775510204174
361,ARS1509,114.8367346938776
362,ARS1509.3,0.979591836734591
363,ARS1509.5,13.734693877550889
364,ARS1510,220.061224489796
365,ARS1510.5,96.67346938775512
366,ARS1511,256.5204081632653
367,ARS1512,4.04081632653058
368,ARS1513,211.22448979591837
369,ARS1513.5,80.82653061224492
370,ARS1514,29.183673469387774
371,ARS1515.5,6.683673469387819
372,ARS1515.7,0.8367346938775337
373,ARS1516,7.36734693877553
374,ARS1517,8.602040816326552
375,ARS1519,2.6122448979592106
376,ARS1520,0.7653061224489991
377,ARS1521,0.47959183673469696
378,ARS1523,20.030612244897966
379,ARS1524,3.1122448979591972
380,ARS1525,4.591836734693859
381,ARS1526,20.48979591836736
382,ARS1528,138.3877551020409
383,ARS1529,18.64285714285713
384,ARS1529.5,208.33673469387762
385,ARS1601,30.75510204081631
386,ARS1602,3.4183673469387927
387,ARS1604,20.979591836734688
388,ARS1605,6.785714285714302
389,ARS1607,4.714285714285712
390,ARS1609,1.5612244897958854
391,ARS1614,115.51020408163255
392,ARS1617,0.5816326530611816
393,ARS1618,66.09183673469387
394,ARS1618.5,49.693877551020385
395,ARS1619,64.4285714285714
396,ARS1620.5,3.2755102040816557
397,ARS1621,104.91836734693875
398,ARS1622,3.4387755102041084
399,ARS1622.5,2.724489795918391
400,ARS1622.7,3.57142857142861
401,ARS1623,37.58163265306119
402,ARS1624,6.030612244897959
403,ARS1625,16.357142857142833
404,ARS1626,0.25510204081636
405,ARS1626.5,170.96938775510202
406,ARS1627,108.89795918367341
407,ARS1628,7.673469387755109
408,ARS1630,4.673469387755119
409,ARS1631,2.642857142857127
